configurationID,aud,constrained-intra,intra-refresh,no-asm,slow-firstpass,weightb,aq-strength,ipratio,pbratio,psy-rd,qblur,qcomp,vbv-init,aq-mode,b-adapt,bframes,crf,keyint,lookahead-threads,min-keyint,qp,qpstep,qpmin,qpmax,rc-lookahead,ref,vbv-bufsize,deblock,me,overscan,preset,scenecut,tune,size,user,system,elapsedtime,cpu,fps,kbs
2216,None,None,None,None,--slow-firstpass,--weightb,3.0,1.5,1.3,5.0,0.3,0.9,0.4,3,2,16,25,300,3,28,0,5,1,60,18,4,1000,-2:-2,hex,show,slower,10,grain,8553796,17.80,0.16,0:02.66,675,82.80,5047.76
2217,--aud,--constrained-intra,None,None,None,--weightb,1.0,1.3,1.2,2.6,0.3,0.9,0.0,0,1,2,15,290,1,27,40,4,2,67,48,6,1000,-2:-2,hex,show,veryfast,30,psnr,118533,3.08,0.16,0:01.49,218,151.94,68.88
2218,None,--constrained-intra,None,None,None,--weightb,1.5,1.2,1.4,4.0,0.3,0.8,0.6,3,1,6,25,300,1,27,20,3,4,69,48,1,2000,-2:-2,dia,crop,medium,30,grain,3166257,8.66,0.15,0:01.86,473,119.70,1867.77
2219,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.2,1.3,1.4,0.4,0.9,0.7,2,1,16,40,270,0,23,0,5,4,63,38,3,1000,-2:-2,umh,show,superfast,0,ssim,8863646,61.85,0.12,0:08.26,750,25.79,5230.66
2220,None,None,None,--no-asm,None,--no-weightb,2.0,1.5,1.0,4.8,0.3,0.7,0.4,0,0,14,30,250,0,27,10,3,1,67,38,4,1000,1:1,hex,crop,fast,0,animation,3524592,64.34,0.14,0:08.64,746,24.51,2079.04
223,None,None,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.2,1.2,4.8,0.2,0.6,0.1,3,2,4,5,240,0,30,10,4,4,67,18,4,2000,1:1,hex,crop,slow,30,ssim,3164224,115.87,0.32,0:15.33,757,13.73,1865.74
2221,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.2,1.1,3.6,0.4,0.8,0.4,2,0,10,30,300,0,28,40,4,0,66,48,1,2000,-2:-2,hex,crop,veryfast,0,grain,377041,1.61,0.09,0:00.37,457,751.16,221.14
2222,--aud,--constrained-intra,None,None,None,--no-weightb,3.0,1.1,1.3,3.0,0.6,0.6,0.0,0,2,8,35,210,1,26,0,5,0,65,38,2,2000,-1:-1,dia,show,veryslow,40,grain,9228049,9.72,0.12,0:01.65,597,138.10,5445.73
2223,--aud,None,None,None,--slow-firstpass,--no-weightb,3.0,1.5,1.4,2.6,0.5,0.8,0.4,1,1,10,25,240,3,25,50,3,1,60,38,4,2000,1:1,hex,crop,placebo,40,psnr,56404,7.55,0.22,0:01.58,489,141.40,32.23
2224,None,None,--intra-refresh,None,--slow-firstpass,--weightb,2.5,1.2,1.3,2.2,0.6,0.7,0.7,0,2,16,45,220,1,29,10,3,3,60,28,1,2000,-1:-1,umh,show,medium,0,ssim,3497290,20.60,0.14,0:08.08,256,26.24,2062.79
2225,None,None,None,--no-asm,--slow-firstpass,--weightb,1.0,1.5,1.2,2.8,0.4,0.7,0.4,1,1,6,10,300,3,29,20,3,0,60,48,4,1000,-2:-2,hex,show,ultrafast,10,animation,3679467,25.18,0.17,0:03.51,720,62.63,2170.22
2226,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.1,1.0,4.2,0.6,0.9,0.1,1,2,12,0,280,0,22,40,4,3,65,18,4,2000,-2:-2,umh,crop,placebo,0,psnr,235528,116.71,0.43,0:21.71,539,9.69,137.54
2227,None,--constrained-intra,None,None,None,--no-weightb,2.0,1.6,1.4,3.2,0.2,0.6,0.8,1,2,10,50,300,1,26,30,5,1,63,28,4,2000,-2:-2,dia,show,medium,10,grain,807656,9.88,0.14,0:04.37,229,49.00,475.00
2228,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,0.5,1.3,1.2,3.8,0.2,0.7,0.0,0,2,14,30,220,0,28,20,4,1,62,38,4,1000,1:1,hex,show,faster,30,ssim,1849441,13.82,0.48,0:03.75,381,57.34,1090.24
2229,--aud,None,None,None,None,--weightb,1.5,1.5,1.4,1.0,0.5,0.6,0.1,0,2,14,25,200,1,29,10,3,0,66,28,4,1000,1:1,hex,crop,faster,30,grain,3052312,14.00,0.10,0:06.31,223,33.71,1800.22
2230,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,0.5,1.4,1.1,2.0,0.4,0.8,0.7,3,2,4,45,270,4,23,20,4,0,63,28,2,2000,-2:-2,dia,show,faster,10,ssim,3051717,54.59,0.33,0:08.79,624,24.08,1799.67
224,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,3.0,1.4,1.2,1.4,0.3,0.7,0.7,2,0,0,30,260,2,22,50,4,4,67,48,3,2000,-2:-2,dia,show,veryslow,0,psnr,28377,13.57,0.13,0:03.62,378,59.91,15.73
2231,--aud,None,None,None,None,--weightb,2.5,1.6,1.3,1.6,0.2,0.8,0.5,1,0,14,10,240,1,30,30,5,3,65,18,5,1000,1:1,dia,crop,slow,0,animation,566182,6.53,0.11,0:01.21,549,189.60,332.87
2232,None,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.2,1.1,0.4,0.6,0.7,0.1,0,0,6,10,300,3,28,0,3,3,66,18,2,1000,-1:-1,hex,crop,faster,40,animation,9818271,4.27,0.09,0:00.78,556,320.57,5794.10
2233,--aud,None,None,None,--slow-firstpass,--no-weightb,0.5,1.0,1.1,0.6,0.4,0.6,0.0,0,2,12,20,230,4,28,30,4,2,63,18,4,1000,-1:-1,umh,crop,slow,0,animation,916622,20.08,0.55,0:04.17,494,52.92,539.55
2234,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.5,1.4,0.8,0.6,0.6,0.2,0,0,10,50,300,4,29,30,4,1,69,38,4,2000,-2:-2,hex,show,slow,40,animation,1315318,83.95,0.20,0:11.90,706,17.78,775.28
2235,--aud,None,None,--no-asm,None,--no-weightb,0.5,1.0,1.4,3.6,0.2,0.6,0.8,1,0,14,0,290,1,22,30,3,1,62,48,5,1000,-2:-2,dia,show,slower,10,grain,1107468,62.88,0.11,0:08.57,734,24.68,652.00
2236,None,--constrained-intra,None,None,None,--weightb,1.0,1.4,1.0,2.8,0.4,0.7,0.8,2,0,12,45,290,1,22,10,5,1,65,48,3,2000,1:1,hex,show,slower,40,grain,5589842,32.07,0.22,0:04.83,667,44.26,3298.27
2237,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,2.5,1.2,1.1,3.6,0.4,0.6,0.0,0,1,0,10,240,2,30,50,3,4,61,38,2,2000,1:1,umh,show,veryfast,0,ssim,22901,1.19,0.12,0:00.33,389,828.68,12.50
2238,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.0,1.2,1.2,3.2,0.2,0.7,0.6,2,0,4,45,290,2,20,30,3,4,67,28,1,2000,-2:-2,dia,show,superfast,10,grain,1453667,1.77,0.13,0:00.42,445,656.49,856.16
2239,--aud,None,None,None,--slow-firstpass,--weightb,3.0,1.2,1.4,1.4,0.2,0.9,0.3,2,2,10,5,220,2,24,20,3,1,60,18,2,1000,1:1,hex,show,superfast,10,grain,2032593,5.06,0.30,0:01.96,273,112.83,1197.99
2240,None,--constrained-intra,--intra-refresh,--no-asm,None,--no-weightb,0.0,1.1,1.2,4.0,0.3,0.6,0.8,3,0,6,20,270,0,25,50,4,0,61,18,1,2000,-1:-1,umh,show,slower,0,grain,61659,42.12,0.10,0:05.72,737,37.27,34.78
225,--aud,None,None,None,None,--no-weightb,1.0,1.2,1.4,0.8,0.3,0.8,0.5,0,1,8,40,270,0,25,20,5,1,63,18,3,1000,1:1,dia,crop,veryfast,30,ssim,2854210,5.24,0.10,0:01.13,469,202.30,1683.59
2241,--aud,None,None,None,None,--no-weightb,2.0,1.0,1.4,1.8,0.3,0.8,0.1,2,2,2,45,240,3,21,30,4,3,60,48,2,1000,-2:-2,dia,show,superfast,0,grain,1440139,2.88,0.18,0:00.82,373,297.54,848.44
2242,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.5,1.0,1.2,0.3,0.7,0.6,2,2,0,35,230,3,30,10,5,3,63,38,4,1000,1:1,hex,crop,fast,40,animation,5674427,27.13,0.13,0:04.77,571,44.62,3348.24
2243,None,None,None,--no-asm,None,--weightb,2.5,1.4,1.1,3.4,0.6,0.7,0.9,3,2,4,50,300,1,28,40,4,4,64,28,6,2000,-1:-1,dia,show,placebo,30,ssim,160454,48.70,0.16,0:12.05,405,17.53,92.95
2244,--aud,None,None,None,None,--no-weightb,0.5,1.2,1.4,1.0,0.3,0.8,0.2,3,0,12,30,280,4,30,10,3,0,65,48,2,2000,-2:-2,umh,show,placebo,0,grain,3302806,32.16,0.10,0:04.57,705,46.89,1948.09
2245,None,None,None,None,None,--no-weightb,2.5,1.4,1.3,4.6,0.4,0.9,0.7,0,0,2,20,240,0,24,0,4,1,65,28,2,2000,1:1,dia,crop,slow,0,psnr,8569781,12.91,0.19,0:02.05,638,108.23,5057.21
2246,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.0,1.6,1.1,4.4,0.3,0.7,0.3,3,2,8,45,220,1,21,20,3,0,62,38,6,2000,1:1,dia,crop,medium,0,grain,2247657,15.15,0.15,0:04.08,375,52.68,1324.94
2247,None,--constrained-intra,None,--no-asm,None,--no-weightb,1.5,1.0,1.1,3.0,0.5,0.9,0.9,3,0,14,20,290,1,20,50,5,0,63,28,6,2000,1:1,umh,show,ultrafast,0,psnr,16034,2.67,0.07,0:00.59,463,439.62,8.15
2248,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.1,1.1,0.8,0.2,0.9,0.7,1,2,16,20,230,2,30,50,3,0,65,18,4,2000,-2:-2,umh,crop,superfast,30,ssim,13839,27.33,0.48,0:14.65,189,14.39,6.75
2249,--aud,None,None,--no-asm,None,--no-weightb,3.0,1.4,1.0,4.4,0.5,0.7,0.8,2,0,4,5,260,0,20,40,3,4,66,18,4,2000,-2:-2,hex,crop,slow,10,psnr,298406,32.35,0.18,0:04.55,714,47.20,174.32
2250,None,None,None,None,None,--weightb,3.0,1.4,1.0,5.0,0.5,0.8,0.1,3,0,2,25,270,3,25,10,5,0,65,48,4,1000,-2:-2,hex,crop,fast,30,animation,4847181,15.90,0.16,0:02.30,698,94.36,2859.92
226,None,None,None,None,--slow-firstpass,--weightb,2.0,1.6,1.3,3.8,0.4,0.7,0.9,3,1,16,45,300,0,25,10,4,1,62,28,5,2000,-1:-1,dia,crop,slower,40,ssim,4551041,33.26,0.15,0:04.93,677,43.07,2685.14
2251,None,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.3,1.3,3.8,0.6,0.7,0.7,3,0,0,35,230,1,22,50,3,2,63,38,1,2000,-1:-1,umh,show,medium,30,psnr,66623,15.63,0.09,0:03.15,499,68.02,38.29
2252,--aud,--constrained-intra,None,None,None,--weightb,0.0,1.1,1.3,3.8,0.6,0.9,0.2,0,1,10,50,280,4,21,40,3,1,63,38,3,1000,-2:-2,hex,crop,veryslow,30,psnr,329417,9.13,0.19,0:01.78,522,125.18,193.37
2253,None,None,None,None,--slow-firstpass,--weightb,0.0,1.2,1.3,2.8,0.4,0.7,0.3,0,1,12,30,250,3,28,40,4,1,62,28,4,1000,-1:-1,dia,show,faster,10,animation,355639,3.93,0.13,0:00.90,451,256.11,208.39
2254,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.1,1.4,4.0,0.5,0.7,0.9,3,2,10,0,210,2,22,10,5,3,63,18,4,2000,-1:-1,umh,crop,fast,30,psnr,4052397,173.46,0.37,0:26.94,645,7.80,2390.18
2255,--aud,None,None,None,None,--weightb,0.0,1.1,1.3,2.8,0.3,0.8,0.2,3,1,16,5,200,1,20,50,5,2,63,18,1,1000,-1:-1,dia,crop,medium,30,grain,67527,3.19,0.15,0:01.55,215,144.05,38.76
2256,None,--constrained-intra,None,None,None,--no-weightb,1.0,1.0,1.2,1.8,0.6,0.7,0.6,1,0,2,20,290,2,27,0,5,4,68,48,5,1000,1:1,umh,crop,slower,10,psnr,10020101,30.84,0.19,0:04.39,706,49.23,5913.23
2257,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.5,1.2,1.0,4.8,0.4,0.9,0.2,2,1,12,35,300,0,28,30,4,4,65,48,6,1000,1:1,hex,show,slow,0,animation,1120113,12.08,0.16,0:01.85,660,119.58,659.43
2258,--aud,None,None,--no-asm,None,--weightb,0.0,1.4,1.0,1.4,0.6,0.6,0.2,0,1,6,35,230,2,24,30,4,0,68,48,4,1000,1:1,umh,crop,fast,0,animation,1023369,115.16,0.16,0:15.33,752,13.73,602.33
2259,--aud,--constrained-intra,None,None,None,--weightb,1.0,1.3,1.1,5.0,0.5,0.8,0.5,2,1,14,45,280,1,30,40,3,2,61,18,4,2000,1:1,dia,show,fast,40,grain,398615,6.34,0.14,0:01.73,374,129.26,234.21
2260,--aud,None,None,--no-asm,None,--weightb,0.0,1.4,1.0,4.2,0.6,0.7,0.4,0,1,2,25,300,1,22,0,3,4,60,18,5,2000,-2:-2,umh,crop,placebo,0,psnr,8510482,312.97,0.16,0:41.08,762,5.10,5022.21
227,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.0,1.0,1.2,1.2,0.5,0.6,0.3,3,1,16,50,200,1,23,0,5,1,61,18,6,1000,-1:-1,umh,crop,superfast,30,psnr,6191508,85.06,0.11,0:11.44,744,18.46,3653.44
2261,None,None,None,None,--slow-firstpass,--no-weightb,0.0,1.6,1.0,0.6,0.2,0.6,0.3,3,1,10,45,250,1,28,10,5,3,64,18,5,1000,1:1,dia,show,superfast,0,animation,4051600,3.76,0.10,0:00.79,488,293.28,2389.46
2262,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.3,1.4,0.4,0.4,0.8,0.1,0,0,6,25,250,2,20,0,3,2,68,48,4,1000,-2:-2,dia,crop,slow,40,animation,9254509,32.92,0.13,0:06.88,479,30.83,5461.34
2263,--aud,--constrained-intra,--intra-refresh,None,--slow-firstpass,--weightb,2.0,1.0,1.2,4.8,0.2,0.6,0.3,1,0,4,0,260,4,21,10,5,0,64,48,1,1000,1:1,hex,show,veryslow,0,animation,5496489,31.86,0.16,0:04.30,743,49.88,3242.41
2264,None,None,None,--no-asm,None,--no-weightb,3.0,1.3,1.1,4.0,0.4,0.8,0.5,1,2,2,40,300,1,27,0,3,3,63,18,4,2000,1:1,hex,crop,fast,0,animation,8652913,82.50,0.14,0:10.92,756,19.40,5106.28
2265,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.4,1.4,0.8,0.5,0.6,0.4,1,1,10,30,300,1,28,10,4,2,67,18,4,2000,-2:-2,dia,crop,slower,10,psnr,4705737,117.34,0.14,0:15.62,752,13.45,2775.90
2266,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.1,1.0,4.4,0.5,0.8,0.6,2,0,6,0,250,4,22,20,4,0,60,38,6,1000,-2:-2,umh,show,fast,10,psnr,2319687,141.19,0.16,0:19.34,730,10.87,1367.40
2267,None,None,None,None,None,--no-weightb,1.0,1.5,1.3,4.0,0.2,0.7,0.2,0,1,8,10,300,1,29,30,5,4,67,28,1,2000,-1:-1,dia,crop,superfast,40,grain,1450383,2.38,0.18,0:00.81,316,295.18,854.26
2268,--aud,None,None,--no-asm,--slow-firstpass,--weightb,3.0,1.5,1.3,3.6,0.5,0.7,0.5,3,1,8,35,260,2,25,0,4,2,62,38,1,1000,1:1,umh,crop,placebo,0,psnr,8570209,107.04,0.18,0:14.47,740,14.60,5057.46
2269,None,--constrained-intra,None,None,None,--weightb,0.5,1.1,1.1,2.2,0.2,0.8,0.5,0,2,6,30,220,0,23,50,3,2,64,28,4,1000,1:1,hex,crop,fast,0,psnr,33662,5.77,0.25,0:01.79,336,124.09,18.16
2270,None,None,None,--no-asm,--slow-firstpass,--weightb,2.5,1.2,1.1,1.0,0.2,0.6,0.4,3,0,0,45,210,0,22,10,3,1,62,28,6,2000,1:1,hex,crop,slower,30,animation,4831302,58.33,0.16,0:09.81,595,21.52,2850.59
228,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.0,1.4,1.6,0.5,0.6,0.9,2,2,2,40,220,0,26,0,5,2,66,48,2,2000,1:1,dia,crop,slower,10,animation,10226962,68.25,0.13,0:09.56,715,22.23,6035.33
2271,None,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.2,1.2,2.2,0.5,0.7,0.4,2,0,14,15,200,1,21,50,5,0,62,48,4,1000,-1:-1,umh,show,placebo,30,psnr,59917,9.34,0.12,0:01.43,659,154.52,34.27
2272,None,--constrained-intra,None,None,None,--weightb,1.0,1.4,1.4,3.2,0.6,0.9,0.2,2,1,2,25,210,2,23,20,3,4,61,28,3,2000,1:1,umh,crop,slow,10,grain,3158966,24.27,0.17,0:03.45,706,62.42,1862.83
2273,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.3,1.2,3.6,0.4,0.9,0.5,1,0,4,5,290,1,26,0,3,3,66,48,1,2000,-2:-2,hex,crop,slow,10,animation,10226424,48.15,0.12,0:06.73,717,31.62,6035.01
2274,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.4,1.0,4.6,0.5,0.9,0.8,0,1,14,45,250,4,25,10,4,0,64,38,3,2000,-2:-2,dia,show,veryfast,0,animation,6224135,44.52,0.32,0:06.04,742,35.37,3672.17
2275,None,--constrained-intra,None,--no-asm,None,--no-weightb,0.5,1.5,1.4,4.2,0.3,0.6,0.1,0,2,0,40,250,1,23,30,5,1,65,48,3,2000,-2:-2,umh,show,fast,40,psnr,1759626,22.43,0.11,0:04.72,477,45.35,1037.56
2276,--aud,--constrained-intra,None,None,None,--no-weightb,1.5,1.1,1.2,0.8,0.3,0.6,0.1,1,1,0,5,230,1,25,10,3,3,63,38,5,1000,-2:-2,hex,crop,fast,30,ssim,4921306,7.70,0.15,0:01.41,556,162.06,2903.71
2277,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,3.0,1.6,1.0,1.8,0.2,0.6,0.2,0,1,0,35,270,1,20,10,5,3,62,48,3,2000,1:1,hex,crop,fast,10,animation,5355762,65.29,0.13,0:08.99,727,23.59,3160.14
2278,--aud,None,None,None,--slow-firstpass,--weightb,0.0,1.1,1.0,0.8,0.4,0.6,0.6,3,0,16,40,250,4,30,0,3,0,62,38,1,2000,1:1,dia,crop,veryfast,30,psnr,8866365,3.43,0.13,0:00.71,499,356.51,5232.25
2279,None,None,None,--no-asm,--slow-firstpass,--weightb,3.0,1.4,1.3,4.0,0.6,0.8,0.2,2,0,14,0,230,0,22,40,3,3,66,18,5,1000,1:1,umh,show,veryslow,0,grain,161535,91.86,0.11,0:12.83,716,16.43,94.03
2280,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.5,1.3,1.4,1.8,0.4,0.8,0.4,3,2,4,20,260,4,26,0,4,3,69,18,5,1000,-2:-2,dia,crop,slower,40,psnr,9191358,34.35,0.17,0:06.91,499,30.87,5424.07
229,None,None,None,None,None,--no-weightb,2.5,1.3,1.4,0.4,0.4,0.7,0.7,2,1,2,0,280,0,29,50,3,0,61,48,2,2000,-1:-1,umh,show,slower,10,ssim,29941,3.60,0.17,0:01.33,283,170.66,15.98
2281,--aud,--constrained-intra,None,--no-asm,None,--weightb,1.0,1.1,1.4,4.4,0.5,0.8,0.3,2,2,0,15,260,2,29,30,5,1,61,38,4,2000,1:1,dia,show,medium,30,psnr,1372205,22.09,0.14,0:03.71,598,58.10,808.90
2282,--aud,--constrained-intra,--intra-refresh,None,--slow-firstpass,--no-weightb,1.0,1.4,1.0,4.4,0.4,0.8,0.6,3,1,16,25,290,3,26,20,3,1,60,28,1,2000,1:1,umh,crop,fast,0,ssim,2934288,11.65,0.20,0:01.71,690,130.09,1730.13
2283,None,None,None,None,None,--weightb,0.5,1.6,1.2,1.4,0.4,0.7,0.2,2,1,12,30,200,1,21,40,3,4,68,48,1,1000,-2:-2,umh,crop,ultrafast,0,ssim,424145,1.79,0.13,0:00.57,335,420.42,248.77
2284,None,None,None,--no-asm,None,--no-weightb,2.5,1.2,1.1,3.4,0.3,0.7,0.8,3,1,14,45,210,1,21,10,5,4,62,18,5,1000,-1:-1,dia,show,fast,40,animation,4757946,114.15,0.20,0:15.12,756,13.95,2807.26
2285,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,0.5,1.0,1.0,1.4,0.6,0.6,0.9,1,2,8,25,280,1,24,50,5,1,64,48,5,1000,-2:-2,dia,crop,superfast,10,animation,21474,2.88,0.15,0:01.92,157,115.37,10.95
2286,None,None,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.2,1.1,4.0,0.6,0.6,0.3,2,1,10,50,280,0,29,10,5,1,65,38,1,1000,1:1,dia,crop,veryslow,30,grain,5307135,83.75,0.17,0:12.38,677,17.10,3131.40
2287,--aud,None,None,--no-asm,None,--weightb,2.5,1.2,1.4,0.2,0.4,0.7,0.2,2,1,0,20,240,1,22,30,4,4,65,18,4,2000,1:1,umh,show,faster,10,grain,1441662,58.17,0.10,0:08.16,713,26.00,849.89
2288,--aud,None,None,None,--slow-firstpass,--no-weightb,1.0,1.5,1.4,1.2,0.3,0.7,0.9,3,2,6,15,250,2,30,30,4,0,64,38,2,1000,-1:-1,umh,show,fast,40,grain,753940,12.36,0.25,0:02.56,492,85.56,443.30
2289,None,--constrained-intra,--intra-refresh,--no-asm,None,--no-weightb,0.5,1.4,1.0,4.4,0.6,0.7,0.9,2,0,12,10,250,0,23,50,5,4,63,38,1,1000,-2:-2,dia,show,slow,0,psnr,23880,7.60,0.08,0:01.26,608,181.66,12.74
2290,None,None,None,--no-asm,None,--weightb,3.0,1.4,1.3,4.4,0.5,0.8,0.4,3,1,12,10,300,0,21,30,3,3,64,28,4,2000,-1:-1,hex,crop,medium,10,animation,1229091,65.15,0.19,0:09.26,705,22.84,723.78
230,--aud,None,None,--no-asm,None,--weightb,1.0,1.2,1.0,4.0,0.3,0.9,0.4,3,0,4,50,280,4,29,40,5,4,61,48,4,1000,-2:-2,umh,crop,medium,30,ssim,331065,92.70,0.19,0:14.21,653,14.82,194.32
2291,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.6,1.2,1.8,0.4,0.6,0.9,1,2,12,50,200,2,22,0,3,3,60,48,2,2000,1:1,hex,show,medium,30,psnr,9635215,37.76,0.11,0:06.53,579,32.68,5686.05
2292,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,3.0,1.4,1.0,0.4,0.3,0.6,0.2,1,2,6,30,280,3,29,50,3,2,66,28,6,2000,-2:-2,umh,show,placebo,10,psnr,26283,8.44,0.27,0:02.13,407,103.50,13.81
2293,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,0.5,1.0,1.3,3.8,0.3,0.7,0.7,0,2,0,50,270,0,27,10,5,2,65,28,5,2000,1:1,dia,crop,veryslow,0,psnr,4983761,152.45,0.25,0:20.14,758,10.44,2940.60
2294,--aud,None,None,--no-asm,None,--weightb,3.0,1.3,1.3,4.4,0.2,0.8,0.7,2,0,4,50,230,1,30,30,5,1,63,18,1,1000,-1:-1,hex,show,medium,40,ssim,1275768,33.41,0.12,0:06.31,531,33.69,751.93
2295,None,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.3,1.3,4.6,0.2,0.9,0.7,3,2,6,45,290,1,27,10,5,3,60,48,1,1000,1:1,umh,show,slow,40,animation,4633982,24.96,0.16,0:04.26,589,50.48,2733.45
2296,--aud,None,None,--no-asm,None,--weightb,0.0,1.4,1.0,3.0,0.3,0.9,0.0,3,1,0,5,220,0,27,30,4,2,67,18,5,1000,-2:-2,umh,crop,slow,40,psnr,1553136,39.86,0.11,0:07.83,510,26.95,915.69
2297,--aud,--constrained-intra,None,None,None,--weightb,1.5,1.5,1.2,3.4,0.4,0.6,0.2,3,2,16,20,260,1,24,40,3,1,68,38,2,2000,1:1,umh,crop,veryfast,10,ssim,152197,8.79,0.14,0:07.07,126,30.01,88.39
2298,--aud,None,None,--no-asm,--slow-firstpass,--weightb,2.5,1.5,1.1,2.0,0.4,0.9,0.5,3,2,6,5,240,1,29,10,5,3,62,18,2,1000,-1:-1,dia,show,fast,0,ssim,3828861,63.28,0.12,0:14.28,444,14.76,2258.23
2299,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,2.5,1.4,1.1,0.8,0.2,0.9,0.3,0,2,16,35,300,3,21,40,5,3,64,48,1,1000,-2:-2,hex,show,slow,10,ssim,220677,63.64,0.71,0:19.82,324,10.60,128.81
2300,None,None,None,None,--slow-firstpass,--weightb,1.0,1.2,1.2,4.6,0.3,0.9,0.6,3,0,6,15,250,2,27,30,5,4,60,38,5,2000,1:1,hex,show,superfast,10,psnr,686505,1.54,0.11,0:00.40,414,698.29,403.56
24,--aud,None,None,--no-asm,--slow-firstpass,--weightb,2.5,1.5,1.0,5.0,0.6,0.7,0.0,3,2,0,10,250,4,20,40,4,0,61,18,2,2000,-2:-2,dia,crop,veryslow,30,ssim,555636,25.27,0.13,0:03.52,721,61.30,326.92
231,None,None,None,None,None,--no-weightb,0.5,1.6,1.0,2.4,0.3,0.9,0.5,0,2,16,10,260,4,27,20,5,1,68,38,3,1000,-2:-2,hex,show,medium,10,animation,1936836,18.91,0.86,0:04.44,445,48.24,1141.75
2301,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.1,1.0,5.0,0.6,0.7,0.0,0,0,14,20,270,3,28,10,3,2,66,28,5,2000,1:1,hex,show,slow,40,ssim,4966704,158.08,0.26,0:20.69,765,10.16,2930.47
2302,None,None,None,--no-asm,--slow-firstpass,--no-weightb,0.0,1.5,1.0,3.8,0.4,0.9,0.0,1,0,0,35,250,2,23,20,5,2,63,38,2,1000,1:1,umh,crop,veryslow,10,psnr,2936480,119.83,0.20,0:17.51,685,12.00,1732.19
2303,--aud,--constrained-intra,None,--no-asm,None,--weightb,2.0,1.2,1.3,1.2,0.2,0.8,0.5,0,0,2,0,280,1,24,30,3,0,66,48,4,2000,-2:-2,hex,crop,placebo,30,animation,1451802,104.13,0.12,0:13.78,756,15.29,855.85
2304,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,0.5,1.2,1.2,1.8,0.3,0.7,0.6,3,2,6,50,260,2,27,0,3,2,64,38,5,1000,1:1,umh,crop,superfast,40,animation,10843313,72.30,0.12,0:10.23,707,20.71,6399.12
2305,--aud,None,None,None,None,--weightb,3.0,1.4,1.2,0.4,0.4,0.6,0.1,3,1,2,40,220,3,20,30,4,4,68,38,4,2000,1:1,hex,crop,slow,0,psnr,852892,12.26,0.26,0:01.91,653,115.96,501.58
2306,None,None,None,None,None,--weightb,1.0,1.0,1.1,2.4,0.5,0.6,0.5,2,0,4,20,210,1,27,10,4,1,65,48,2,1000,-2:-2,hex,show,slow,30,grain,4975501,26.30,0.20,0:04.02,659,53.37,2935.65
2307,--aud,None,None,None,--slow-firstpass,--weightb,3.0,1.6,1.3,3.2,0.2,0.7,0.7,3,0,10,40,210,0,28,50,4,0,60,18,5,2000,-2:-2,hex,show,veryfast,0,animation,13925,0.75,0.11,0:00.26,324,1084.96,6.81
2308,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,0.5,1.6,1.0,2.4,0.2,0.9,0.7,1,2,6,0,250,3,28,10,5,1,65,38,2,1000,-2:-2,hex,show,placebo,10,ssim,4062023,123.88,0.29,0:16.52,751,12.73,2395.86
