,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,weightp,scenecut,rc_lookahead,mbtree,aq-mode
video_127,-0.04,-0.03,-0.03,0.02,-0.06,-0.21,-0.01,-0.02,0.05,-0.09,-0.07,-0.01,-0.11,-0.04,0.11,-0.04,-0.28,-0.02,0.02,0.03,0.1,-0.66
video_128,-0.08,0.03,-0.08,-0.04,-0.06,-0.31,-0.01,-0.05,0.07,-0.15,-0.08,0.0,-0.07,-0.12,0.18,-0.01,-0.34,0.05,-0.02,0.07,-0.18,-0.32
video_129,-0.4,-0.02,-0.09,-0.05,-0.05,-0.17,0.0,-0.08,0.15,-0.09,-0.02,-0.1,0.0,-0.11,-0.11,0.03,-0.02,0.07,-0.01,0.09,-0.67,0.11
video_130,-0.13,-0.0,-0.09,-0.03,-0.1,-0.37,-0.02,-0.05,0.19,-0.16,-0.1,-0.03,-0.1,-0.04,0.22,-0.02,-0.3,-0.01,0.01,0.04,-0.44,0.08
video_131,-0.1,-0.08,-0.04,0.01,-0.03,-0.24,0.0,-0.03,0.12,-0.22,-0.04,-0.01,-0.09,0.02,0.02,-0.05,-0.12,0.01,0.02,-0.0,0.37,-0.73
video_132,-0.38,-0.06,-0.08,-0.04,0.0,0.13,0.06,-0.09,0.17,-0.03,0.03,-0.31,0.01,-0.05,-0.24,0.06,0.14,0.08,0.02,0.09,-0.95,0.46
video_133,-0.07,0.01,-0.08,-0.01,-0.1,-0.4,-0.01,-0.05,0.12,-0.14,-0.12,-0.0,-0.13,-0.04,0.24,-0.0,-0.41,0.02,0.02,0.05,0.07,-0.4
video_134,-0.19,-0.11,-0.03,0.01,-0.05,0.07,0.1,-0.03,0.21,-0.01,-0.03,-0.29,-0.05,-0.04,-0.18,0.03,0.11,0.02,0.14,0.05,-0.9,0.64
video_135,-0.09,0.06,-0.1,-0.05,-0.06,-0.37,-0.02,-0.06,0.12,-0.2,-0.08,-0.01,-0.09,-0.06,0.14,-0.02,-0.37,0.04,-0.01,0.06,0.28,-0.45
video_136,-0.09,0.05,-0.05,-0.04,-0.03,-0.23,-0.07,-0.03,-0.02,-0.1,-0.05,-0.02,-0.06,-0.22,0.12,-0.0,-0.41,0.07,-0.03,0.15,-0.28,-0.15
video_137,-0.07,0.04,-0.1,-0.04,-0.06,-0.32,-0.01,-0.06,0.09,-0.19,-0.07,-0.05,-0.07,-0.12,0.13,-0.01,-0.36,0.03,0.0,0.06,0.2,-0.44
video_138,-0.14,0.03,-0.06,0.03,-0.09,-0.26,0.07,-0.06,0.17,0.02,-0.02,-0.29,-0.07,-0.12,0.11,-0.03,-0.05,-0.09,0.03,-0.03,-0.78,0.25
video_139,-0.11,0.03,-0.06,-0.03,-0.07,-0.26,-0.01,-0.04,0.04,-0.14,-0.05,-0.07,-0.02,-0.1,0.14,-0.0,-0.25,0.02,-0.04,0.07,-0.53,-0.12
video_140,-0.14,0.03,-0.04,-0.01,-0.01,-0.11,-0.04,-0.05,0.01,-0.15,-0.01,-0.15,-0.07,-0.27,0.08,-0.01,-0.42,0.08,-0.07,0.13,-0.18,-0.1
video_141,-0.15,0.01,-0.06,0.06,-0.13,-0.34,0.06,-0.06,0.31,-0.07,-0.13,-0.3,-0.27,0.01,0.28,-0.01,-0.32,-0.09,0.04,0.0,0.14,-0.33
video_142,-0.11,0.03,-0.09,-0.02,-0.08,-0.41,-0.03,-0.05,0.11,-0.19,-0.08,-0.02,-0.1,-0.08,0.2,-0.02,-0.39,0.02,-0.01,0.07,-0.19,-0.08
video_143,-0.12,-0.02,-0.06,0.02,-0.09,-0.26,0.01,-0.03,0.19,-0.18,-0.09,-0.21,-0.18,0.01,0.24,-0.02,-0.26,-0.06,0.03,0.0,-0.29,-0.31
video_144,-0.17,0.04,-0.02,-0.01,-0.01,-0.01,-0.02,-0.06,0.01,-0.15,0.01,-0.28,-0.05,-0.22,0.07,-0.01,-0.37,0.07,-0.07,0.14,-0.39,-0.06
video_145,-0.06,0.01,-0.04,-0.01,-0.06,-0.25,-0.02,-0.04,0.06,-0.13,-0.06,-0.05,-0.07,-0.07,0.17,-0.03,-0.32,0.02,-0.01,0.07,-0.15,-0.48
video_146,-0.08,-0.02,-0.05,-0.01,-0.07,-0.28,-0.0,-0.04,0.1,-0.13,-0.09,-0.02,-0.13,0.0,0.17,-0.03,-0.25,-0.01,0.02,0.01,0.05,-0.62
video_147,-0.08,-0.07,-0.04,0.02,-0.13,-0.29,0.01,-0.0,0.2,-0.02,-0.09,-0.08,-0.12,-0.01,0.2,-0.03,-0.11,-0.07,0.08,-0.0,-0.7,0.38
video_148,-0.14,0.02,-0.06,0.05,-0.1,-0.31,0.08,-0.09,0.23,-0.1,-0.05,-0.24,-0.19,-0.2,0.2,-0.01,-0.26,-0.06,-0.02,0.04,-0.28,-0.13
video_149,-0.14,0.02,-0.07,-0.01,-0.04,-0.22,0.01,-0.05,0.08,-0.15,-0.06,-0.16,-0.06,-0.19,0.2,-0.01,-0.32,-0.03,-0.06,0.02,-0.53,0.25
video_150,-0.13,-0.02,-0.04,-0.04,-0.04,-0.26,-0.05,-0.02,-0.01,-0.15,-0.08,-0.01,-0.02,-0.11,0.2,-0.0,-0.39,0.04,-0.04,0.07,-0.31,-0.19
video_151,-0.19,0.01,-0.09,0.01,-0.08,-0.33,0.02,-0.05,0.21,-0.18,-0.09,-0.21,-0.15,-0.14,0.24,0.02,-0.32,-0.02,0.03,0.04,-0.25,-0.13
video_152,-0.39,-0.02,-0.04,0.0,-0.12,-0.31,-0.01,0.03,0.22,-0.14,-0.09,-0.14,-0.11,-0.06,0.31,-0.0,-0.16,-0.08,0.09,0.03,-0.3,0.73
video_153,-0.11,0.07,-0.1,-0.01,-0.06,-0.31,0.01,-0.06,0.13,-0.23,-0.09,-0.13,-0.17,-0.07,0.06,-0.01,-0.33,0.04,0.01,0.06,0.29,-0.43
video_154,-0.16,0.03,-0.07,-0.02,-0.05,-0.32,0.04,-0.04,0.08,-0.17,-0.07,-0.07,-0.07,-0.02,-0.12,-0.01,-0.21,0.06,0.0,0.01,0.63,-0.54
video_155,-0.09,0.01,-0.08,-0.07,-0.04,-0.04,-0.03,-0.06,0.06,-0.1,-0.04,-0.03,-0.01,-0.08,-0.03,0.03,-0.12,0.14,-0.01,0.12,-0.62,-0.34
video_156,-0.2,0.03,-0.04,-0.04,-0.08,-0.26,-0.01,-0.02,0.22,-0.11,-0.08,-0.01,-0.09,0.05,0.14,-0.04,-0.24,-0.0,0.01,0.02,0.77,-0.56
video_157,-0.31,0.01,-0.08,-0.0,-0.08,-0.21,0.05,-0.08,0.24,-0.1,-0.04,-0.31,-0.09,-0.16,0.06,-0.01,-0.21,-0.02,-0.02,0.07,0.13,-0.42
video_158,-0.09,0.05,-0.06,-0.01,-0.06,-0.26,-0.02,-0.04,0.18,-0.14,-0.08,-0.07,-0.16,0.05,0.1,-0.06,-0.26,-0.04,0.05,0.01,0.5,-0.66
video_159,-0.15,-0.02,-0.16,-0.13,-0.03,0.15,-0.03,-0.1,0.2,-0.11,0.01,-0.22,-0.07,-0.13,-0.18,0.07,0.05,0.24,0.02,0.16,-0.36,-0.44
video_160,-0.15,0.02,-0.08,-0.06,-0.04,-0.33,0.01,-0.04,0.08,-0.13,-0.06,-0.08,-0.06,0.06,0.12,-0.02,-0.08,0.01,0.02,0.01,0.54,-0.77
video_161,-0.32,0.01,-0.09,-0.04,-0.11,-0.36,-0.02,-0.04,0.24,-0.09,-0.09,-0.01,-0.07,-0.16,0.27,-0.0,-0.31,0.02,0.0,0.06,-0.35,0.71
video_162,-0.18,0.01,-0.07,-0.02,-0.07,-0.24,0.0,-0.06,0.12,-0.12,-0.08,-0.13,-0.05,-0.09,0.02,0.02,-0.26,-0.0,-0.03,0.08,-0.44,-0.1
video_163,-0.38,-0.05,-0.11,-0.08,-0.03,-0.16,-0.02,-0.07,0.16,-0.11,-0.02,-0.01,0.02,-0.08,-0.05,0.06,-0.02,0.09,-0.0,0.1,-0.69,0.07
video_164,-0.14,0.01,-0.09,-0.06,-0.07,-0.21,0.0,-0.04,0.18,-0.11,-0.08,-0.09,-0.03,-0.18,0.04,-0.03,-0.16,0.04,-0.05,0.04,-0.64,0.34
video_165,-0.23,0.01,-0.04,-0.03,-0.08,-0.23,0.0,-0.02,0.23,-0.1,-0.07,-0.01,-0.07,0.03,0.11,-0.03,-0.18,-0.0,0.02,0.02,0.81,-0.58
video_166,-0.1,0.02,-0.06,0.0,-0.05,-0.3,-0.01,-0.04,0.23,-0.1,-0.06,-0.1,-0.19,0.03,0.05,-0.04,-0.23,-0.03,0.02,0.03,0.6,-0.67
video_167,-0.23,-0.02,-0.06,0.01,-0.09,-0.35,0.04,-0.06,0.24,-0.1,-0.07,-0.18,-0.09,-0.13,0.09,-0.02,-0.21,-0.07,-0.04,0.07,-0.54,0.3
video_168,-0.36,0.0,0.03,-0.03,-0.04,-0.37,0.02,-0.04,0.06,-0.16,-0.13,-0.06,-0.01,0.04,0.04,-0.03,0.03,-0.01,-0.03,0.02,-0.53,-0.11
video_169,-0.2,-0.02,-0.03,0.01,-0.05,-0.19,0.04,-0.04,0.11,-0.14,-0.03,-0.16,-0.08,-0.03,0.02,-0.04,-0.07,0.02,0.02,0.01,0.51,-0.78
video_170,-0.25,-0.02,-0.05,-0.01,-0.09,-0.26,-0.01,-0.02,0.02,-0.11,-0.08,-0.0,-0.07,0.01,0.17,-0.03,-0.19,-0.05,0.0,-0.02,-0.16,-0.41
video_171,-0.28,0.02,-0.08,-0.06,-0.02,-0.42,0.01,-0.04,0.06,-0.13,-0.08,0.0,-0.03,0.06,0.12,-0.04,-0.14,0.0,-0.01,0.02,0.42,-0.6
video_172,-0.4,-0.06,-0.06,-0.03,-0.1,-0.37,0.04,-0.04,0.1,-0.1,-0.08,-0.03,-0.01,0.02,0.12,0.0,-0.05,-0.05,0.02,0.02,-0.54,0.14
video_173,-0.14,0.02,-0.06,-0.03,-0.07,-0.21,0.01,-0.05,0.06,-0.14,-0.05,-0.09,-0.07,-0.01,0.12,-0.01,-0.19,-0.0,-0.03,0.04,0.08,-0.66
video_174,-0.34,0.03,-0.11,-0.07,-0.08,-0.4,0.03,-0.07,0.14,-0.17,-0.08,-0.04,-0.02,-0.07,0.1,0.0,-0.15,-0.01,-0.0,0.04,0.02,-0.31
video_175,-0.16,0.06,-0.1,-0.07,-0.07,-0.32,-0.02,-0.06,0.04,-0.17,-0.08,-0.01,-0.05,-0.12,0.16,-0.0,-0.3,0.06,-0.01,0.06,0.11,-0.42
video_176,-0.1,0.03,-0.05,-0.02,-0.04,-0.14,-0.04,-0.02,-0.03,-0.13,-0.07,0.02,-0.05,-0.13,0.24,0.02,-0.31,0.02,-0.04,0.03,-0.69,0.25
video_177,-0.06,0.05,-0.06,-0.03,-0.05,-0.21,-0.02,-0.03,0.09,-0.12,-0.05,-0.02,-0.08,0.03,0.04,-0.05,-0.2,-0.01,0.02,0.0,0.6,-0.75
video_178,-0.13,0.05,-0.08,-0.09,-0.13,-0.35,-0.07,0.01,0.09,-0.14,-0.14,0.06,-0.14,-0.0,0.43,-0.03,-0.46,0.0,0.03,-0.0,0.47,-0.35
video_179,-0.24,0.01,-0.06,-0.03,-0.06,-0.27,-0.0,-0.06,0.12,-0.14,-0.08,-0.16,-0.07,-0.13,0.1,-0.02,-0.2,0.0,-0.04,0.04,-0.45,-0.03
video_180,-0.18,0.03,-0.11,-0.07,-0.08,-0.39,-0.01,-0.06,0.08,-0.21,-0.08,-0.02,-0.07,-0.11,0.17,-0.0,-0.32,0.06,-0.03,0.06,0.12,-0.31
video_181,-0.21,-0.3,0.0,0.06,-0.17,0.17,0.06,-0.07,0.04,-0.17,-0.0,-0.1,-0.18,0.19,0.1,0.04,0.04,-0.12,-0.0,-0.02,-0.38,-0.45
video_182,-0.18,0.02,-0.05,-0.02,-0.06,-0.24,-0.0,-0.05,0.05,-0.14,-0.08,-0.09,-0.07,-0.07,0.1,-0.03,-0.28,0.01,-0.0,0.06,-0.07,-0.46
video_183,-0.17,0.02,-0.03,-0.02,-0.04,-0.26,-0.02,-0.03,0.04,-0.1,-0.06,-0.04,-0.03,-0.06,0.03,-0.03,-0.32,0.01,-0.02,0.06,-0.34,-0.19
video_184,-0.22,0.04,-0.08,-0.05,-0.07,-0.31,-0.01,-0.05,0.05,-0.16,-0.07,-0.04,-0.06,-0.1,0.13,-0.01,-0.29,0.02,-0.01,0.07,-0.05,-0.3
video_185,-0.17,-0.15,-0.03,-0.06,-0.15,-0.15,-0.03,0.03,0.13,-0.01,-0.13,0.08,-0.06,0.12,0.05,0.02,-0.07,-0.02,0.24,0.03,-0.74,0.25
video_186,-0.13,-0.02,-0.02,0.0,-0.11,-0.23,-0.03,-0.03,0.05,-0.16,-0.09,-0.02,-0.12,0.04,0.07,-0.06,-0.3,-0.02,0.06,0.03,-0.14,-0.37
video_187,-0.12,-0.07,-0.05,-0.12,-0.08,0.11,-0.02,0.04,0.0,0.01,-0.07,0.02,-0.05,-0.05,-1.08,0.04,0.25,0.2,0.58,0.11,-0.29,0.39
video_188,-0.08,0.04,-0.05,-0.02,-0.06,-0.27,-0.0,-0.02,0.07,-0.12,-0.07,-0.03,-0.07,0.03,0.1,-0.04,-0.22,-0.02,0.0,0.01,0.18,-0.7
video_189,-0.14,0.05,-0.09,-0.07,-0.04,-0.29,-0.02,-0.03,0.07,-0.15,-0.06,-0.02,-0.06,-0.06,0.05,-0.01,-0.22,0.02,0.01,0.04,0.33,-0.61
video_190,-0.23,0.05,-0.09,-0.04,-0.07,-0.41,0.02,-0.06,0.11,-0.19,-0.08,-0.05,-0.05,-0.07,0.12,-0.02,-0.27,0.0,0.01,0.03,0.22,-0.38
video_191,-0.14,-0.0,0.02,-0.01,0.01,0.06,0.04,-0.02,0.06,-0.01,-0.12,-0.12,-0.03,-0.08,-0.02,-0.13,-0.08,-0.05,-0.1,-0.09,-0.65,0.72
video_192,-0.19,0.04,-0.08,-0.04,-0.11,-0.37,-0.0,-0.04,0.05,-0.15,-0.11,0.02,-0.06,0.01,0.28,-0.01,-0.22,-0.03,0.02,0.01,-0.35,-0.13
video_193,-0.19,0.0,-0.07,-0.05,-0.08,-0.21,-0.02,-0.04,0.05,-0.16,-0.08,-0.01,-0.09,-0.07,0.2,-0.0,-0.3,0.03,-0.02,0.07,-0.27,-0.27
video_194,-0.09,0.04,-0.06,-0.03,-0.05,-0.26,0.0,-0.04,0.13,-0.11,-0.06,-0.06,-0.09,0.07,0.08,-0.03,-0.14,-0.05,0.01,-0.02,0.61,-0.74
video_195,-0.17,0.05,-0.09,-0.05,-0.08,-0.32,-0.03,-0.05,0.07,-0.16,-0.07,-0.03,-0.05,-0.09,0.19,-0.02,-0.34,0.04,-0.03,0.07,0.18,-0.46
video_196,-0.17,0.05,-0.09,-0.1,-0.17,-0.39,-0.05,-0.01,0.1,-0.15,-0.13,0.05,-0.07,-0.01,0.31,-0.01,-0.36,0.01,0.05,-0.01,0.34,-0.38
video_197,-0.63,-0.02,-0.09,-0.06,-0.06,-0.2,0.02,-0.09,0.18,-0.11,-0.02,-0.07,0.0,-0.08,-0.05,0.05,0.03,0.06,0.02,0.08,-0.56,0.15
video_198,-0.12,0.05,-0.13,-0.09,-0.06,-0.34,-0.04,-0.06,0.08,-0.24,-0.09,0.01,-0.07,-0.07,0.13,0.02,-0.37,0.07,-0.01,0.06,0.24,-0.35
video_199,-0.11,-0.07,-0.05,-0.12,-0.08,0.14,-0.01,0.04,0.01,0.01,-0.08,0.03,-0.07,-0.01,-1.05,0.05,0.26,0.18,0.59,0.11,-0.34,0.39
video_200,-0.23,-0.01,-0.03,-0.01,-0.08,-0.2,0.01,-0.02,0.1,-0.08,-0.03,-0.04,-0.04,-0.03,0.01,-0.05,-0.08,0.0,0.02,-0.0,0.65,-0.74
video_201,-0.18,0.01,-0.06,-0.04,-0.1,-0.28,0.02,-0.05,0.06,-0.16,-0.07,-0.09,-0.06,0.03,0.23,-0.01,-0.14,0.03,-0.02,0.08,-0.26,-0.51
video_202,-0.13,-0.14,-0.04,0.02,-0.06,-0.14,0.0,-0.04,0.02,-0.12,-0.03,-0.12,-0.13,-0.02,0.03,-0.02,-0.17,-0.02,0.01,0.04,0.15,-0.65
video_203,-0.31,-0.03,-0.04,-0.02,-0.09,-0.24,-0.04,-0.03,0.02,-0.13,-0.05,-0.01,-0.04,-0.04,0.1,-0.02,-0.23,0.01,-0.02,0.03,-0.03,-0.42
video_204,-0.14,0.02,-0.07,-0.04,-0.08,-0.3,-0.02,-0.06,0.05,-0.18,-0.08,-0.02,-0.06,-0.07,0.19,-0.02,-0.34,0.05,-0.03,0.08,-0.15,-0.3
video_205,-0.33,0.01,-0.06,-0.03,-0.04,-0.23,-0.02,-0.05,0.02,-0.32,-0.03,0.01,-0.02,-0.15,0.13,0.01,-0.23,0.05,-0.04,0.04,-0.08,-0.18
video_206,-0.17,0.02,-0.04,-0.02,-0.09,-0.22,0.01,-0.02,0.13,-0.09,-0.04,-0.02,-0.04,-0.01,0.05,-0.02,-0.1,-0.02,0.03,-0.0,0.77,-0.73
video_207,-0.15,-0.27,-0.04,-0.03,-0.09,-0.23,-0.03,-0.01,0.02,-0.16,-0.06,-0.0,-0.08,0.05,0.07,-0.04,-0.16,-0.02,0.04,-0.01,0.34,-0.6
video_208,-0.17,0.05,-0.07,-0.05,-0.09,-0.27,-0.01,-0.04,0.14,-0.14,-0.08,-0.01,-0.05,-0.01,0.15,-0.02,-0.24,-0.02,0.02,0.02,0.6,-0.63
video_209,-0.17,-0.0,-0.04,-0.02,-0.06,-0.24,0.02,-0.03,0.09,-0.09,-0.03,-0.02,-0.04,0.02,-0.03,-0.04,-0.03,0.0,0.05,-0.0,0.92,-0.63
video_210,-0.1,0.04,-0.06,-0.04,-0.04,-0.26,-0.01,-0.02,0.07,-0.11,-0.07,-0.04,-0.05,0.09,0.01,-0.05,-0.11,-0.06,0.02,-0.01,0.47,-0.78
video_211,-0.27,-0.01,-0.03,0.0,-0.11,-0.31,0.01,-0.04,0.04,-0.11,-0.07,-0.09,-0.09,-0.01,0.11,-0.04,-0.2,-0.05,-0.01,0.03,-0.14,-0.33
video_212,-0.36,-0.01,-0.08,-0.03,-0.07,-0.25,0.03,-0.08,0.07,-0.12,-0.03,-0.15,-0.01,-0.14,0.04,0.03,-0.05,0.04,-0.01,0.07,-0.56,-0.06
video_213,-0.47,0.01,-0.08,-0.05,-0.06,-0.47,0.05,-0.08,0.11,-0.17,-0.07,-0.03,0.0,0.04,0.14,0.02,-0.05,-0.0,0.0,0.03,-0.37,-0.02
video_214,-0.64,-0.02,-0.07,-0.06,-0.06,-0.12,-0.01,-0.07,0.1,-0.15,-0.02,-0.04,0.02,-0.08,-0.01,0.03,-0.04,0.07,-0.01,0.08,-0.53,0.18
video_215,-0.16,0.03,-0.04,-0.01,-0.06,-0.33,0.01,-0.03,0.06,-0.13,-0.09,-0.0,-0.06,-0.02,0.22,-0.04,-0.27,-0.03,-0.01,-0.01,-0.04,-0.48
video_216,-0.27,-0.0,-0.09,-0.05,-0.1,-0.24,0.03,-0.05,0.08,-0.1,-0.1,-0.1,-0.03,-0.06,0.07,0.01,-0.03,-0.01,0.02,0.03,-0.75,0.26
video_217,-0.54,-0.03,-0.05,-0.01,-0.08,-0.24,0.05,-0.07,0.14,-0.06,-0.04,-0.08,0.01,0.03,0.05,0.01,0.06,-0.04,0.02,0.02,-0.76,0.26
video_218,-0.18,0.03,-0.07,-0.04,-0.07,-0.31,0.02,-0.05,0.07,-0.15,-0.1,-0.06,-0.05,-0.04,0.18,-0.01,-0.18,0.01,-0.01,0.02,-0.24,-0.42
video_219,-0.27,0.02,-0.06,-0.05,-0.07,-0.3,0.04,-0.05,0.09,-0.09,-0.15,-0.03,-0.05,0.03,0.16,0.01,-0.11,-0.06,-0.04,0.01,-0.27,-0.42
video_220,-0.39,-0.02,-0.04,0.0,-0.06,-0.16,0.08,-0.05,0.1,0.0,-0.05,-0.16,-0.01,-0.12,0.01,-0.02,0.11,-0.03,-0.01,0.01,-0.83,0.69
video_221,-0.14,0.0,-0.02,0.0,-0.04,-0.2,0.0,-0.04,0.04,-0.11,-0.04,-0.09,-0.04,-0.13,0.13,-0.02,-0.3,0.01,-0.05,0.05,-0.53,-0.04
video_222,-0.23,0.02,-0.06,-0.04,-0.08,-0.24,-0.0,-0.07,0.03,-0.16,-0.1,-0.09,-0.05,-0.12,0.15,0.0,-0.24,0.06,-0.02,0.08,-0.37,-0.16
video_223,-0.18,0.02,-0.04,-0.02,-0.06,-0.22,0.02,-0.05,0.05,-0.12,-0.09,-0.1,-0.04,-0.02,0.15,-0.01,-0.18,-0.03,-0.03,0.04,-0.45,-0.33
video_224,-0.43,-0.04,-0.07,-0.05,-0.07,-0.25,0.03,-0.07,0.13,-0.11,-0.09,-0.11,-0.02,-0.03,0.08,0.03,-0.08,-0.02,0.0,0.06,-0.5,-0.15
video_225,-0.54,-0.02,-0.06,-0.02,-0.09,-0.29,0.04,-0.07,0.15,-0.11,-0.06,-0.15,-0.01,-0.15,0.0,-0.02,-0.06,0.01,0.01,0.04,-0.39,0.11
video_226,-0.39,0.01,-0.07,-0.03,-0.06,-0.31,0.02,-0.04,0.15,-0.09,-0.07,-0.03,0.02,-0.0,0.01,-0.03,-0.09,-0.02,0.05,0.02,0.49,-0.62
video_227,-0.27,-0.03,-0.04,-0.02,-0.07,-0.11,0.03,-0.06,0.11,-0.02,-0.09,-0.19,-0.03,-0.02,-0.0,0.0,0.02,-0.03,0.01,0.03,-0.93,0.52
video_228,-0.17,-0.05,-0.02,0.0,-0.03,-0.05,0.04,-0.04,0.12,0.0,-0.02,-0.17,-0.03,-0.09,-0.02,-0.02,0.05,-0.05,-0.02,0.01,-0.95,0.63
video_229,-0.18,-0.0,-0.02,0.0,-0.05,-0.2,-0.01,-0.06,0.02,-0.11,-0.03,-0.11,-0.04,-0.17,0.1,-0.02,-0.31,0.01,-0.06,0.07,-0.48,0.04
video_230,-0.26,-0.03,-0.03,-0.01,-0.06,-0.19,-0.01,-0.04,0.06,-0.1,-0.05,-0.08,-0.02,-0.09,0.06,-0.03,-0.22,-0.02,-0.04,0.06,-0.61,0.17
video_231,-0.25,0.05,-0.1,-0.07,-0.05,-0.3,-0.02,-0.06,0.04,-0.17,-0.07,-0.02,-0.03,-0.2,0.18,0.0,-0.31,0.05,-0.05,0.07,-0.27,-0.01
video_232,-0.22,0.0,-0.07,-0.04,-0.05,-0.25,0.01,-0.05,0.04,-0.13,-0.07,-0.05,-0.04,-0.15,0.13,-0.01,-0.23,0.04,-0.03,0.05,-0.43,-0.11
video_233,-0.52,-0.02,-0.06,-0.02,-0.08,-0.24,0.06,-0.06,0.14,-0.06,-0.07,-0.12,-0.0,-0.04,0.01,-0.0,0.06,-0.03,0.01,0.02,-0.71,0.32
video_234,-0.33,-0.0,0.03,-0.04,-0.05,-0.06,-0.01,-0.06,0.01,0.01,-0.28,-0.16,-0.04,0.1,-0.0,-0.03,-0.13,-0.1,-0.07,0.0,-0.57,0.43
video_235,-0.25,0.05,-0.1,-0.07,-0.09,-0.35,0.02,-0.06,0.07,-0.19,-0.12,-0.07,-0.04,-0.02,0.22,0.01,-0.16,0.02,-0.03,0.03,-0.36,-0.19
video_236,-0.17,0.04,-0.07,-0.05,-0.03,-0.33,-0.03,-0.06,-0.01,-0.16,-0.04,-0.02,-0.04,-0.19,0.17,-0.0,-0.34,0.08,-0.05,0.09,-0.05,-0.27
video_237,-0.42,-0.28,-0.04,-0.05,-0.08,-0.27,-0.0,-0.03,0.03,-0.14,-0.07,-0.01,-0.06,0.01,0.12,-0.03,-0.08,-0.0,0.03,-0.01,0.32,-0.41
video_238,-0.05,-0.04,-0.02,0.01,-0.05,-0.16,-0.02,-0.03,0.01,-0.1,-0.04,-0.07,-0.07,-0.09,0.1,-0.04,-0.29,0.03,-0.01,0.06,-0.38,-0.35
video_239,-0.24,-0.08,-0.03,-0.01,-0.03,-0.26,-0.0,-0.04,0.01,-0.09,-0.04,-0.01,-0.06,-0.11,0.13,-0.04,-0.23,-0.01,-0.0,-0.01,-0.34,-0.1
video_240,-0.2,0.0,-0.11,-0.08,-0.05,-0.28,-0.01,-0.07,0.08,-0.17,-0.06,-0.03,-0.03,-0.1,0.07,0.03,-0.2,0.07,-0.02,0.08,-0.32,-0.25
video_241,-0.17,0.06,-0.09,-0.05,-0.1,-0.42,0.0,-0.03,0.12,-0.02,-0.08,0.01,-0.09,-0.06,0.19,-0.02,-0.3,-0.0,0.03,0.03,0.4,-0.51
video_242,-0.45,-0.04,-0.03,-0.02,-0.04,-0.31,0.02,-0.04,0.09,-0.31,-0.02,-0.07,0.02,0.06,0.01,0.01,0.03,-0.01,0.02,0.01,-0.35,-0.21
video_243,-0.37,0.01,-0.1,-0.07,-0.07,-0.51,0.04,-0.08,0.11,-0.15,-0.07,-0.01,-0.01,0.03,0.19,0.02,-0.08,0.01,-0.0,0.04,-0.23,-0.22
video_244,-0.18,0.01,-0.1,-0.08,-0.05,-0.27,-0.01,-0.07,0.08,-0.15,-0.06,-0.04,-0.03,-0.09,0.05,0.03,-0.17,0.07,-0.02,0.08,-0.38,-0.27
video_245,-0.16,0.01,-0.07,-0.03,-0.08,-0.33,-0.0,-0.04,0.09,-0.08,-0.07,-0.04,-0.09,-0.09,0.14,-0.03,-0.24,-0.0,0.01,0.04,0.12,-0.55
video_246,-0.52,-0.14,-0.04,-0.05,-0.07,-0.27,-0.0,-0.02,0.07,-0.3,-0.04,-0.04,-0.06,0.03,-0.03,0.03,0.02,0.03,0.14,0.01,0.04,-0.31
video_247,-0.32,0.03,-0.1,-0.08,-0.06,-0.58,0.04,-0.07,0.09,-0.17,-0.08,-0.01,-0.01,0.03,0.19,0.0,-0.14,0.02,-0.0,0.03,0.08,-0.34
video_248,-0.12,0.07,-0.13,-0.08,-0.03,-0.32,-0.07,-0.06,0.04,-0.21,-0.05,-0.0,-0.05,-0.24,0.23,0.02,-0.49,0.08,-0.04,0.1,0.13,-0.1
video_249,-0.22,0.01,-0.1,-0.04,-0.11,-0.4,0.0,-0.06,0.12,-0.16,-0.07,-0.05,-0.07,-0.08,0.17,-0.02,-0.25,0.01,0.03,0.05,-0.08,-0.27
video_250,-0.14,0.01,-0.06,-0.02,-0.08,-0.29,0.0,-0.04,0.06,-0.14,-0.07,-0.05,-0.07,-0.08,0.16,-0.03,-0.24,-0.0,0.01,0.03,0.13,-0.57
video_251,-0.31,0.0,-0.09,-0.05,-0.08,-0.29,0.03,-0.07,0.08,-0.09,-0.07,-0.05,0.01,-0.07,0.12,0.03,-0.03,0.04,0.0,0.07,-0.76,0.17
video_252,-0.21,0.02,-0.05,-0.02,-0.05,-0.26,-0.0,-0.03,0.04,-0.13,-0.04,-0.04,-0.09,-0.09,0.05,-0.04,-0.14,0.02,0.03,0.01,0.6,-0.66
video_253,-0.1,0.05,-0.04,-0.02,-0.02,-0.15,-0.05,-0.04,-0.0,-0.15,-0.03,-0.06,-0.08,-0.25,0.1,-0.01,-0.4,0.08,-0.05,0.1,-0.06,-0.29
video_254,-0.1,-0.0,-0.06,-0.03,-0.06,-0.13,0.01,-0.06,0.08,-0.1,-0.04,-0.11,-0.04,-0.08,0.01,-0.0,-0.12,0.05,-0.0,0.08,-0.52,-0.38
video_255,-0.16,0.01,-0.05,-0.01,-0.08,-0.25,0.02,-0.04,0.08,-0.16,-0.06,-0.12,-0.08,-0.1,0.15,-0.02,-0.22,0.01,0.01,0.04,0.15,-0.61
